,CCI,GDP_Growth,InterestRate,UnemploymentRate,InflationRate,WPSGX
2005-05-26,100.575,2.0,3.0,5.1,2.8,8.323217391967773
2005-05-27,100.575,2.0,3.0,5.1,2.8,8.329668998718262
2005-05-31,100.575,2.0,3.0,5.1,2.8,8.300413131713867
2005-06-01,100.8249,2.0,3.04,5.0,2.5,8.393779754638672
2005-06-02,100.8249,2.0,3.04,5.0,2.5,8.430354118347168
2005-06-03,100.8249,2.0,3.04,5.0,2.5,8.323217391967773
2005-06-06,100.8249,2.0,3.04,5.0,2.5,8.336126327514648
2005-06-07,100.8249,2.0,3.04,5.0,2.5,8.313749313354492
2005-06-08,100.8249,2.0,3.04,5.0,2.5,8.281908988952637
2005-06-09,100.8249,2.0,3.04,5.0,2.5,8.309876441955566
2005-06-10,100.8249,2.0,3.04,5.0,2.5,8.2311372756958
2005-06-13,100.8249,2.0,3.04,5.0,2.5,8.26771068572998
2005-06-14,100.8249,2.0,3.04,5.0,2.5,8.283632278442383
2005-06-15,100.8249,2.0,3.04,5.0,2.5,8.306435585021973
2005-06-16,100.8249,2.0,3.04,5.0,2.5,8.310307502746582
2005-06-17,100.8249,2.0,3.04,5.0,2.5,8.32192611694336
2005-06-20,100.8249,2.0,3.04,5.0,2.5,8.32493782043457
2005-06-21,100.8249,2.0,3.04,5.0,2.5,8.312889099121094
2005-06-22,100.8249,2.0,3.04,5.0,2.5,8.319774627685547
2005-06-23,100.8249,2.0,3.04,5.0,2.5,8.2311372756958
2005-06-24,100.8249,2.0,3.04,5.0,2.5,8.161864280700684
2005-06-27,100.8249,2.0,3.04,5.0,2.5,8.147665023803711
2005-06-28,100.8249,2.0,3.04,5.0,2.5,8.222103118896484
2005-06-29,100.8249,2.0,3.04,5.0,2.5,8.161434173583984
2005-06-30,100.8249,2.0,3.04,5.0,2.5,8.111952781677246
2005-07-01,100.7314,3.2,3.26,5.0,3.2,8.129593849182129
2005-07-05,100.7314,3.2,3.26,5.0,3.2,8.232858657836914
2005-07-06,100.7314,3.2,3.26,5.0,3.2,8.205751419067383
2005-07-07,100.7314,3.2,3.26,5.0,3.2,8.275884628295898
2005-07-08,100.7314,3.2,3.26,5.0,3.2,8.384745597839355
2005-07-11,100.7314,3.2,3.26,5.0,3.2,8.4307861328125
2005-07-12,100.7314,3.2,3.26,5.0,3.2,8.48801040649414
2005-07-13,100.7314,3.2,3.26,5.0,3.2,8.488442420959473
2005-07-14,100.7314,3.2,3.26,5.0,3.2,8.563740730285645
2005-07-15,100.7314,3.2,3.26,5.0,3.2,8.563308715820312
2005-07-18,100.7314,3.2,3.26,5.0,3.2,8.556422233581543
2005-07-19,100.7314,3.2,3.26,5.0,3.2,8.683784484863281
2005-07-20,100.7314,3.2,3.26,5.0,3.2,8.80770492553711
2005-07-21,100.7314,3.2,3.26,5.0,3.2,8.80598258972168
2005-07-22,100.7314,3.2,3.26,5.0,3.2,8.827927589416504
2005-07-25,100.7314,3.2,3.26,5.0,3.2,8.801252365112305
2005-07-26,100.7314,3.2,3.26,5.0,3.2,8.81588077545166
2005-07-27,100.7314,3.2,3.26,5.0,3.2,8.895909309387207
2005-07-28,100.7314,3.2,3.26,5.0,3.2,8.966046333312988
2005-07-29,100.7314,3.2,3.26,5.0,3.2,8.873536109924316
2005-08-01,100.1407,3.2,3.5,4.9,3.6,8.868802070617676
2005-08-02,100.1407,3.2,3.5,4.9,3.6,8.94281005859375
2005-08-03,100.1407,3.2,3.5,4.9,3.6,8.950124740600586
2005-08-04,100.1407,3.2,3.5,4.9,3.6,8.855464935302734
2005-08-05,100.1407,3.2,3.5,4.9,3.6,8.815018653869629
2005-08-08,100.1407,3.2,3.5,4.9,3.6,8.780595779418945
2005-08-09,100.1407,3.2,3.5,4.9,3.6,8.834382057189941
2005-08-10,100.1407,3.2,3.5,4.9,3.6,8.829219818115234
2005-08-11,100.1407,3.2,3.5,4.9,3.6,8.887735366821289
2005-08-12,100.1407,3.2,3.5,4.9,3.6,8.853313446044922
2005-08-15,100.1407,3.2,3.5,4.9,3.6,8.916996002197266
2005-08-16,100.1407,3.2,3.5,4.9,3.6,8.80038833618164
2005-08-17,100.1407,3.2,3.5,4.9,3.6,8.821043014526367
2005-08-18,100.1407,3.2,3.5,4.9,3.6,8.813727378845215
2005-08-19,100.1407,3.2,3.5,4.9,3.6,8.791783332824707
2005-08-22,100.1407,3.2,3.5,4.9,3.6,8.8038330078125
2005-08-23,100.1407,3.2,3.5,4.9,3.6,8.771132469177246
2005-08-24,100.1407,3.2,3.5,4.9,3.6,8.686366081237793
2005-08-25,100.1407,3.2,3.5,4.9,3.6,8.72079086303711
2005-08-26,100.1407,3.2,3.5,4.9,3.6,8.666144371032715
2005-08-29,100.1407,3.2,3.5,4.9,3.6,8.717778205871582
2005-08-30,100.1407,3.2,3.5,4.9,3.6,8.646350860595703
2005-08-31,100.1407,3.2,3.5,4.9,3.6,8.688948631286621
2005-09-01,99.42278,3.2,3.62,5.0,4.7,8.633874893188477
2005-09-02,99.42278,3.2,3.62,5.0,4.7,8.620534896850586
2005-09-06,99.42278,3.2,3.62,5.0,4.7,8.785331726074219
2005-09-07,99.42278,3.2,3.62,5.0,4.7,8.79996109008789
2005-09-08,99.42278,3.2,3.62,5.0,4.7,8.771991729736328
2005-09-09,99.42278,3.2,3.62,5.0,4.7,8.857171058654785
2005-09-12,99.42278,3.2,3.62,5.0,4.7,8.900496482849121
2005-09-13,99.42278,3.2,3.62,5.0,4.7,8.865836143493652
2005-09-14,99.42278,3.2,3.62,5.0,4.7,8.777451515197754
2005-09-15,99.42278,3.2,3.62,5.0,4.7,8.802579879760742
2005-09-16,99.42278,3.2,3.62,5.0,4.7,8.87536907196045
2005-09-19,99.42278,3.2,3.62,5.0,4.7,8.821209907531738
2005-09-20,99.42278,3.2,3.62,5.0,4.7,8.75015640258789
2005-09-21,99.42278,3.2,3.62,5.0,4.7,8.65353775024414
2005-09-22,99.42278,3.2,3.62,5.0,4.7,8.712895393371582
2005-09-23,99.42278,3.2,3.62,5.0,4.7,8.732391357421875
2005-09-26,99.42278,3.2,3.62,5.0,4.7,8.713760375976562
2005-09-27,99.42278,3.2,3.62,5.0,4.7,8.718094825744629
2005-09-28,99.42278,3.2,3.62,5.0,4.7,8.67996883392334
2005-09-29,99.42278,3.2,3.62,5.0,4.7,8.77311897277832
2005-09-30,99.42278,3.2,3.62,5.0,4.7,8.819910049438477
2005-10-03,99.18978,2.2,3.78,5.0,4.3,8.814711570739746
2005-10-04,99.18978,2.2,3.78,5.0,4.3,8.759686470031738
2005-10-05,99.18978,2.2,3.78,5.0,4.3,8.668703079223633
2005-10-06,99.18978,2.2,3.78,5.0,4.3,8.622344970703125
2005-10-07,99.18978,2.2,3.78,5.0,4.3,8.641406059265137
2005-10-10,99.18978,2.2,3.78,5.0,4.3,8.587249755859375
2005-10-11,99.18978,2.2,3.78,5.0,4.3,8.566452980041504
2005-10-12,99.18978,2.2,3.78,5.0,4.3,8.46463680267334
2005-10-13,99.18978,2.2,3.78,5.0,4.3,8.532225608825684
2005-10-14,99.18978,2.2,3.78,5.0,4.3,8.593315124511719
2005-10-17,99.18978,2.2,3.78,5.0,4.3,8.59851360321045
2005-10-18,99.18978,2.2,3.78,5.0,4.3,8.551288604736328
2005-10-19,99.18978,2.2,3.78,5.0,4.3,8.754487037658691
2005-10-20,99.18978,2.2,3.78,5.0,4.3,8.641840934753418
2005-10-21,99.18978,2.2,3.78,5.0,4.3,8.648772239685059
2005-10-24,99.18978,2.2,3.78,5.0,4.3,8.8095121383667
2005-10-25,99.18978,2.2,3.78,5.0,4.3,8.760552406311035
2005-10-26,99.18978,2.2,3.78,5.0,4.3,8.667835235595703
2005-10-27,99.18978,2.2,3.78,5.0,4.3,8.530925750732422
2005-10-28,99.18978,2.2,3.78,5.0,4.3,8.647039413452148
2005-10-31,99.18978,2.2,3.78,5.0,4.3,8.700765609741211
2005-11-01,99.57593,2.2,4.0,5.0,3.5,8.61670970916748
2005-11-02,99.57593,2.2,4.0,5.0,3.5,8.725893020629883
2005-11-03,99.57593,2.2,4.0,5.0,3.5,8.82337760925293
2005-11-04,99.57593,2.2,4.0,5.0,3.5,8.848938941955566
2005-11-07,99.57593,2.2,4.0,5.0,3.5,8.871037483215332
2005-11-08,99.57593,2.2,4.0,5.0,3.5,8.821209907531738
2005-11-09,99.57593,2.2,4.0,5.0,3.5,8.825545310974121
2005-11-10,99.57593,2.2,4.0,5.0,3.5,8.98411750793457
2005-11-11,99.57593,2.2,4.0,5.0,3.5,8.987582206726074
2005-11-14,99.57593,2.2,4.0,5.0,3.5,9.000147819519043
2005-11-15,99.57593,2.2,4.0,5.0,3.5,8.95075511932373
2005-11-16,99.57593,2.2,4.0,5.0,3.5,8.949888229370117
2005-11-17,99.57593,2.2,4.0,5.0,3.5,9.02224349975586
2005-11-18,99.57593,2.2,4.0,5.0,3.5,9.069470405578613
2005-11-21,99.57593,2.2,4.0,5.0,3.5,9.126225471496582
2005-11-22,99.57593,2.2,4.0,5.0,3.5,9.148322105407715
2005-11-23,99.57593,2.2,4.0,5.0,3.5,9.164356231689453
2005-11-25,99.57593,2.2,4.0,5.0,3.5,9.186883926391602
2005-11-28,99.57593,2.2,4.0,5.0,3.5,9.134893417358398
2005-11-29,99.57593,2.2,4.0,5.0,3.5,9.111496925354004
2005-11-30,99.57593,2.2,4.0,5.0,3.5,9.063837051391602
2005-12-01,100.1521,2.2,4.16,4.9,3.4,9.156990051269531
2005-12-02,100.1521,2.2,4.16,4.9,3.4,9.146156311035156
2005-12-05,100.1521,2.2,4.16,4.9,3.4,9.11279582977295
2005-12-06,100.1521,2.2,4.16,4.9,3.4,9.121028900146484
2005-12-07,100.1521,2.2,4.16,4.9,3.4,9.081168174743652
2005-12-08,100.1521,2.2,4.16,4.9,3.4,9.038275718688965
2005-12-09,100.1521,2.2,4.16,4.9,3.4,9.060369491577148
2005-12-12,100.1521,2.2,4.16,4.9,3.4,9.073369026184082
2005-12-13,100.1521,2.2,4.16,4.9,3.4,9.122064590454102
2005-12-14,100.1521,2.2,4.16,4.9,3.4,9.15823745727539
2005-12-15,100.1521,2.2,4.16,4.9,3.4,9.168903350830078
2005-12-16,100.1521,2.2,4.16,4.9,3.4,9.126236915588379
2005-12-19,100.1521,2.2,4.16,4.9,3.4,9.026994705200195
2005-12-20,100.1521,2.2,4.16,4.9,3.4,9.041369438171387
2005-12-21,100.1521,2.2,4.16,4.9,3.4,9.051108360290527
2005-12-22,100.1521,2.2,4.16,4.9,3.4,9.099802017211914
2005-12-23,100.1521,2.2,4.16,4.9,3.4,9.09609317779541
2005-12-27,100.1521,2.2,4.16,4.9,3.4,9.016792297363281
2005-12-28,100.1521,2.2,4.16,4.9,3.4,9.018646240234375
2005-12-29,100.1521,2.2,4.16,4.9,3.4,8.98525333404541
2005-12-30,100.1521,2.2,4.16,4.9,3.4,8.9314603805542
2006-01-03,100.4121,5.5,4.29,4.7,4.0,9.065484046936035
2006-01-04,100.4121,5.5,4.29,4.7,4.0,9.0919189453125
2006-01-05,100.4121,5.5,4.29,4.7,4.0,9.08171558380127
2006-01-06,100.4121,5.5,4.29,4.7,4.0,9.135048866271973
2006-01-09,100.4121,5.5,4.29,4.7,4.0,9.188382148742676
2006-01-10,100.4121,5.5,4.29,4.7,4.0,9.168438911437988
2006-01-11,100.4121,5.5,4.29,4.7,4.0,9.212032318115234
2006-01-12,100.4121,5.5,4.29,4.7,4.0,9.146178245544434
2006-01-13,100.4121,5.5,4.29,4.7,4.0,9.119744300842285
2006-01-17,100.4121,5.5,4.29,4.7,4.0,9.069194793701172
2006-01-18,100.4121,5.5,4.29,4.7,4.0,9.050644874572754
2006-01-19,100.4121,5.5,4.29,4.7,4.0,9.091455459594727
2006-01-20,100.4121,5.5,4.29,4.7,4.0,8.878128051757812
2006-01-23,100.4121,5.5,4.29,4.7,4.0,8.856331825256348
2006-01-24,100.4121,5.5,4.29,4.7,4.0,8.917547225952148
2006-01-25,100.4121,5.5,4.29,4.7,4.0,8.88972282409668
2006-01-26,100.4121,5.5,4.29,4.7,4.0,8.891575813293457
2006-01-27,100.4121,5.5,4.29,4.7,4.0,8.926823616027832
2006-01-30,100.4121,5.5,4.29,4.7,4.0,8.931924819946289
2006-01-31,100.4121,5.5,4.29,4.7,4.0,8.8980712890625
2006-02-01,100.3635,5.5,4.49,4.8,3.6,8.965315818786621
2006-02-02,100.3635,5.5,4.49,4.8,3.6,8.887868881225586
2006-02-03,100.3635,5.5,4.49,4.8,3.6,8.830361366271973
2006-02-06,100.3635,5.5,4.49,4.8,3.6,8.809955596923828
2006-02-07,100.3635,5.5,4.49,4.8,3.6,8.78305721282959
2006-02-08,100.3635,5.5,4.49,4.8,3.6,8.866535186767578
2006-02-09,100.3635,5.5,4.49,4.8,3.6,8.852157592773438
2006-02-10,100.3635,5.5,4.49,4.8,3.6,8.892969131469727
2006-02-13,100.3635,5.5,4.49,4.8,3.6,8.855868339538574
2006-02-14,100.3635,5.5,4.49,4.8,3.6,8.975517272949219
2006-02-15,100.3635,5.5,4.49,4.8,3.6,9.04044246673584
2006-02-16,100.3635,5.5,4.49,4.8,3.6,9.078470230102539
2006-02-17,100.3635,5.5,4.49,4.8,3.6,9.062240600585938
2006-02-21,100.3635,5.5,4.49,4.8,3.6,8.99545955657959
2006-02-22,100.3635,5.5,4.49,4.8,3.6,9.074762344360352
2006-02-23,100.3635,5.5,4.49,4.8,3.6,9.04322624206543
2006-02-24,100.3635,5.5,4.49,4.8,3.6,9.044618606567383
2006-02-27,100.3635,5.5,4.49,4.8,3.6,9.113714218139648
2006-02-28,100.3635,5.5,4.49,4.8,3.6,9.012617111206055
2006-03-01,100.2323,5.5,4.59,4.7,3.4,9.0562105178833
2006-03-02,100.2323,5.5,4.59,4.7,3.4,9.027457237243652
2006-03-03,100.2323,5.5,4.59,4.7,3.4,9.017254829406738
2006-03-06,100.2323,5.5,4.59,4.7,3.4,8.967170715332031
2006-03-07,100.2323,5.5,4.59,4.7,3.4,8.978300094604492
2006-03-08,100.2323,5.5,4.59,4.7,3.4,9.037196159362793
2006-03-09,100.2323,5.5,4.59,4.7,3.4,8.978764533996582
2006-03-10,100.2323,5.5,4.59,4.7,3.4,9.03812313079834
2006-03-13,100.2323,5.5,4.59,4.7,3.4,9.052499771118164
2006-03-14,100.2323,5.5,4.59,4.7,3.4,9.120671272277832
2006-03-15,100.2323,5.5,4.59,4.7,3.4,9.135512351989746
2006-03-16,100.2323,5.5,4.59,4.7,3.4,9.134587287902832
2006-03-17,100.2323,5.5,4.59,4.7,3.4,9.176321983337402
2006-03-20,100.2323,5.5,4.59,4.7,3.4,9.161017417907715
2006-03-21,100.2323,5.5,4.59,4.7,3.4,9.108148574829102
2006-03-22,100.2323,5.5,4.59,4.7,3.4,9.125309944152832
2006-03-23,100.2323,5.5,4.59,4.7,3.4,9.077079772949219
2006-03-24,100.2323,5.5,4.59,4.7,3.4,9.066875457763672
2006-03-27,100.2323,5.5,4.59,4.7,3.4,9.04832649230957
2006-03-28,100.2323,5.5,4.59,4.7,3.4,8.986184120178223
2006-03-29,100.2323,5.5,4.59,4.7,3.4,9.053425788879395
2006-03-30,100.2323,5.5,4.59,4.7,3.4,9.048789978027344
2006-03-31,100.2323,5.5,4.59,4.7,3.4,9.020038604736328
2006-04-03,99.981,1.0,4.79,4.7,3.5,9.015863418579102
2006-04-04,99.981,1.0,4.79,4.7,3.5,9.065484046936035
2006-04-05,99.981,1.0,4.79,4.7,3.5,9.076616287231445
2006-04-06,99.981,1.0,4.79,4.7,3.5,9.07939624786377
2006-04-07,99.981,1.0,4.79,4.7,3.5,9.015863418579102
2006-04-10,99.981,1.0,4.79,4.7,3.5,9.001023292541504
2006-04-11,99.981,1.0,4.79,4.7,3.5,8.942126274108887
2006-04-12,99.981,1.0,4.79,4.7,3.5,8.927749633789062
2006-04-13,99.981,1.0,4.79,4.7,3.5,8.931924819946289
2006-04-17,99.981,1.0,4.79,4.7,3.5,8.861432075500488
2006-04-18,99.981,1.0,4.79,4.7,3.5,8.989429473876953
2006-04-19,99.981,1.0,4.79,4.7,3.5,8.950937271118164
2006-04-20,99.981,1.0,4.79,4.7,3.5,8.94398021697998
2006-04-21,99.981,1.0,4.79,4.7,3.5,8.876272201538086
2006-04-24,99.981,1.0,4.79,4.7,3.5,8.880446434020996
2006-04-25,99.981,1.0,4.79,4.7,3.5,8.855868339538574
2006-04-26,99.981,1.0,4.79,4.7,3.5,8.90363597869873
2006-04-27,99.981,1.0,4.79,4.7,3.5,9.00890827178955
2006-04-28,99.981,1.0,4.79,4.7,3.5,8.953255653381348
2006-05-01,99.69939,1.0,4.94,4.6,4.2,8.905952453613281
2006-05-02,99.69939,1.0,4.94,4.6,4.2,8.90085220336914
2006-05-03,99.69939,1.0,4.94,4.6,4.2,8.875809669494629
2006-05-04,99.69939,1.0,4.94,4.6,4.2,8.934706687927246
2006-05-05,99.69939,1.0,4.94,4.6,4.2,9.034875869750977
2006-05-08,99.69939,1.0,4.94,4.6,4.2,9.04740047454834
2006-05-09,99.69939,1.0,4.94,4.6,4.2,9.038586616516113
2006-05-10,99.69939,1.0,4.94,4.6,4.2,9.016326904296875
2006-05-11,99.69939,1.0,4.94,4.6,4.2,8.89946174621582
2006-05-12,99.69939,1.0,4.94,4.6,4.2,8.842418670654297
2006-05-15,99.69939,1.0,4.94,4.6,4.2,8.8554048538208
2006-05-16,99.69939,1.0,4.94,4.6,4.2,8.809955596923828
2006-05-17,99.69939,1.0,4.94,4.6,4.2,8.665263175964355
2006-05-18,99.69939,1.0,4.94,4.6,4.2,8.613324165344238
2006-05-19,99.69939,1.0,4.94,4.6,4.2,8.669902801513672
2006-05-22,99.69939,1.0,4.94,4.6,4.2,8.651817321777344
2006-05-23,99.69939,1.0,4.94,4.6,4.2,8.604978561401367
2006-05-24,99.69939,1.0,4.94,4.6,4.2,8.668974876403809
2006-05-25,99.69939,1.0,4.94,4.6,4.2,8.758479118347168
2006-05-26,99.69939,1.0,4.94,4.6,4.2,8.794188499450684
2006-05-30,99.69939,1.0,4.94,4.6,4.2,8.649959564208984
2006-05-31,99.69939,1.0,4.94,4.6,4.2,8.681496620178223
2006-06-01,99.67864,1.0,4.99,4.6,4.3,8.781203269958496
2006-06-02,99.67864,1.0,4.99,4.6,4.3,8.782594680786133
2006-06-05,99.67864,1.0,4.99,4.6,4.3,8.640220642089844
2006-06-06,99.67864,1.0,4.99,4.6,4.3,8.616107940673828
2006-06-07,99.67864,1.0,4.99,4.6,4.3,8.631409645080566
2006-06-08,99.67864,1.0,4.99,4.6,4.3,8.607295036315918
2006-06-09,99.67864,1.0,4.99,4.6,4.3,8.54051399230957
2006-06-12,99.67864,1.0,4.99,4.6,4.3,8.43617057800293
2006-06-13,99.67864,1.0,4.99,4.6,4.3,8.373100280761719
2006-06-14,99.67864,1.0,4.99,4.6,4.3,8.427824974060059
2006-06-15,99.67864,1.0,4.99,4.6,4.3,8.57483196258545
2006-06-16,99.67864,1.0,4.99,4.6,4.3,8.555817604064941
2006-06-19,99.67864,1.0,4.99,4.6,4.3,8.508978843688965
2006-06-20,99.67864,1.0,4.99,4.6,4.3,8.533556938171387
2006-06-21,99.67864,1.0,4.99,4.6,4.3,8.607760429382324
2006-06-22,99.67864,1.0,4.99,4.6,4.3,8.535877227783203
2006-06-23,99.67864,1.0,4.99,4.6,4.3,8.499238967895508
2006-06-26,99.67864,1.0,4.99,4.6,4.3,8.535877227783203
2006-06-27,99.67864,1.0,4.99,4.6,4.3,8.414836883544922
2006-06-28,99.67864,1.0,4.99,4.6,4.3,8.44034481048584
2006-06-29,99.67864,1.0,4.99,4.6,4.3,8.617959976196289
2006-06-30,99.67864,1.0,4.99,4.6,4.3,8.601266860961914
2006-07-03,99.71475,0.6,5.24,4.7,4.1,8.6267728805542
2006-07-05,99.71475,0.6,5.24,4.7,4.1,8.530776977539062
2006-07-06,99.71475,0.6,5.24,4.7,4.1,8.535877227783203
2006-07-07,99.71475,0.6,5.24,4.7,4.1,8.481618881225586
2006-07-10,99.71475,0.6,5.24,4.7,4.1,8.507589340209961
2006-07-11,99.71475,0.6,5.24,4.7,4.1,8.545615196228027
2006-07-12,99.71475,0.6,5.24,4.7,4.1,8.431069374084473
2006-07-13,99.71475,0.6,5.24,4.7,4.1,8.286839485168457
2006-07-14,99.71475,0.6,5.24,4.7,4.1,8.19640827178955
2006-07-17,99.71475,0.6,5.24,4.7,4.1,8.240001678466797
2006-07-18,99.71475,0.6,5.24,4.7,4.1,8.231191635131836
2006-07-19,99.71475,0.6,5.24,4.7,4.1,8.325796127319336
2006-07-20,99.71475,0.6,5.24,4.7,4.1,8.259478569030762
2006-07-21,99.71475,0.6,5.24,4.7,4.1,8.197335243225098
2006-07-24,99.71475,0.6,5.24,4.7,4.1,8.327651023864746
2006-07-25,99.71475,0.6,5.24,4.7,4.1,8.352230072021484
2006-07-26,99.71475,0.6,5.24,4.7,4.1,8.24417495727539
2006-07-27,99.71475,0.6,5.24,4.7,4.1,8.186668395996094
2006-07-28,99.71475,0.6,5.24,4.7,4.1,8.297043800354004
2006-07-31,99.71475,0.6,5.24,4.7,4.1,8.256233215332031
2006-08-01,99.81288,0.6,5.25,4.7,3.8,8.200118064880371
2006-08-02,99.81288,0.6,5.25,4.7,3.8,8.262725830078125
2006-08-03,99.81288,0.6,5.25,4.7,3.8,8.33275318145752
2006-08-04,99.81288,0.6,5.25,4.7,3.8,8.35037612915039
2006-08-07,99.81288,0.6,5.25,4.7,3.8,8.278955459594727
2006-08-08,99.81288,0.6,5.25,4.7,3.8,8.236291885375977
2006-08-09,99.81288,0.6,5.25,4.7,3.8,8.182494163513184
2006-08-10,99.81288,0.6,5.25,4.7,3.8,8.279882431030273
2006-08-11,99.81288,0.6,5.25,4.7,3.8,8.247886657714844
2006-08-14,99.81288,0.6,5.25,4.7,3.8,8.265043258666992
2006-08-15,99.81288,0.6,5.25,4.7,3.8,8.37541675567627
2006-08-16,99.81288,0.6,5.25,4.7,3.8,8.478370666503906
2006-08-17,99.81288,0.6,5.25,4.7,3.8,8.564630508422852
2006-08-18,99.81288,0.6,5.25,4.7,3.8,8.556282997131348
2006-08-21,99.81288,0.6,5.25,4.7,3.8,8.500166893005371
2006-08-22,99.81288,0.6,5.25,4.7,3.8,8.511298179626465
2006-08-23,99.81288,0.6,5.25,4.7,3.8,8.451009750366211
2006-08-24,99.81288,0.6,5.25,4.7,3.8,8.394432067871094
2006-08-25,99.81288,0.6,5.25,4.7,3.8,8.36938762664795
2006-08-28,99.81288,0.6,5.25,4.7,3.8,8.4491548538208
2006-08-29,99.81288,0.6,5.25,4.7,3.8,8.518715858459473
